file,n_utt,n_child,n_caregiver,n_other,caregiver_to_child_ratio,pct_mor,pct_gra,pct_rich_dep,pct_zero_tokens,mean_tokens,median_tokens,n_total_word_tokens,pct_control_word_tokens,pct_period,pct_question,pct_exclamation,pct_other_term,header_types,n_distinct_header_types,subcorpus,pool,child
020221,1037,424,570,43,1.3443396226415094,0.9594985535197685,0.9594985535197685,0.009643201542912247,0.05110896817743491,3.1186113789778207,2.0,3234,0.02999381570810142,0.8052073288331726,0.1909353905496625,0.0,0.003857280617164899,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,John
011109,1392,575,744,73,1.2939130434782609,0.9813218390804598,0.9813218390804598,0.029454022988505746,0.03807471264367816,2.5617816091954024,2.0,3566,0.03813796971396523,0.7974137931034483,0.1997126436781609,0.0,0.0028735632183908046,begin|comment|date|end|id|languages|lazy_gem|participants|pid|situation|types|utf8,12,Manchester,English-Manchester,Liz
011116,1323,501,808,14,1.6127744510978044,0.9720332577475435,0.9720332577475435,0.017384731670445956,0.04157218442932729,2.8510959939531366,2.0,3772,0.032873806998939555,0.7785336356764928,0.2146636432350718,0.0,0.006802721088435374,begin|comment|date|end|id|languages|lazy_gem|new_episode|participants|pid|situation|transcriber|types|utf8|warning,15,Manchester,English-Manchester,Liz
020007,1560,654,788,118,1.2048929663608563,0.982051282051282,0.982051282051282,0.035897435897435895,0.029487179487179487,2.8987179487179486,2.0,4522,0.02631578947368421,0.7756410256410257,0.21923076923076923,0.000641025641025641,0.004487179487179487,begin|comment|date|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,14,Manchester,English-Manchester,Liz
020014,1351,595,718,38,1.2067226890756302,0.9822353811991118,0.9822353811991118,0.0384900074019245,0.033308660251665435,2.910436713545522,2.0,3932,0.020091556459816886,0.7786824574389342,0.21021465581051074,0.0,0.011102886750555145,begin|comment|date|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,14,Manchester,English-Manchester,Liz
020021,1336,651,640,45,0.9831029185867896,0.9880239520958084,0.9880239520958084,0.023952095808383235,0.04266467065868264,2.7290419161676644,2.0,3646,0.02852441031267142,0.7859281437125748,0.2058383233532934,0.0,0.008233532934131737,begin|comment|date|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,14,Manchester,English-Manchester,Liz
020028,1274,559,676,39,1.2093023255813953,0.9945054945054945,0.9945054945054945,0.02040816326530612,0.029042386185243328,2.9222919937205654,2.0,3723,0.0319634703196347,0.8108320251177394,0.18288854003139718,0.0,0.006279434850863423,begin|comment|date|end|id|languages|lazy_gem|location|new_episode|participants|pid|situation|transcriber|types|utf8,15,Manchester,English-Manchester,Liz
020104,1223,561,585,77,1.0427807486631016,0.9852820932134096,0.9852820932134096,0.022894521668029435,0.027800490596892886,3.099754701553557,2.0,3791,0.02848852545502506,0.7996729354047425,0.1937857726901063,0.0,0.006541291905151268,begin|comment|date|end|id|languages|lazy_gem|location|participants|pid|situation|types|utf8,13,Manchester,English-Manchester,Liz
020125,1218,529,620,69,1.172022684310019,0.9860426929392446,0.9860426929392446,0.03940886699507389,0.0180623973727422,3.1617405582922826,2.0,3851,0.02233186185406388,0.7963875205254516,0.18801313628899835,0.0008210180623973727,0.014778325123152709,begin|comment|date|end|id|languages|lazy_gem|location|participants|pid|situation|types|utf8,13,Manchester,English-Manchester,Liz
020202,1400,605,762,33,1.259504132231405,0.9878571428571429,0.9878571428571429,0.03214285714285714,0.015714285714285715,3.0435714285714286,2.0,4261,0.02464210279277165,0.8007142857142857,0.19357142857142856,0.0,0.005714285714285714,begin|comment|date|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,14,Manchester,English-Manchester,Liz
020209,1275,678,538,59,0.7935103244837758,0.9905882352941177,0.9905882352941177,0.034509803921568626,0.03215686274509804,2.6125490196078434,2.0,3331,0.03302311618132693,0.8235294117647058,0.17019607843137255,0.000784313725490196,0.005490196078431373,begin|comment|date|end|id|languages|lazy_gem|location|participants|pid|situation|types|utf8,13,Manchester,English-Manchester,Liz
011115,1801,592,1174,35,1.9831081081081081,0.9750138811771238,0.9750138811771238,0.009439200444197668,0.02109938922820655,2.901166018878401,2.0,5225,0.015119617224880384,0.6979455857856747,0.29872293170460856,0.0,0.003331482509716824,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Ruth
011120,1542,482,1054,6,2.1867219917012446,0.9461738002594033,0.9461738002594033,0.04085603112840467,0.017509727626459144,2.875486381322957,2.0,4434,0.012855209742895805,0.7036316472114138,0.2905317769130999,0.0019455252918287938,0.0038910505836575876,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Ruth
020005,1538,459,1075,4,2.342047930283224,0.9785435630689207,0.9785435630689207,0.0039011703511053317,0.015604681404421327,3.0026007802340704,2.0,4618,0.01645734084019056,0.7503250975292588,0.2399219765929779,0.0,0.00975292587776333,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Ruth
020103,1757,436,1275,46,2.9243119266055047,0.9601593625498008,0.9601593625498008,0.005122367672168469,0.018782014797951052,2.878201479795105,2.0,5057,0.02115878979632193,0.6983494593056346,0.2896983494593056,0.0,0.01195219123505976,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Ruth
020110,1855,621,1224,10,1.9710144927536233,0.969811320754717,0.969811320754717,0.00862533692722372,0.01725067385444744,2.8194070080862534,2.0,5230,0.01739961759082218,0.7094339622641509,0.2803234501347709,0.0005390835579514825,0.009703504043126684,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Ruth
020117,1849,642,1201,6,1.8707165109034267,0.9740400216333153,0.9740400216333153,0.012439156300703082,0.016224986479177934,2.6782044348296377,2.0,4952,0.021809369951534735,0.732287723093564,0.2601406165494862,0.0016224986479177934,0.005949161709031909,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Ruth
020124,1791,530,1196,65,2.2566037735849056,0.9715242881072027,0.9715242881072027,0.014517029592406477,0.02400893355667225,2.823003908431044,2.0,5056,0.01997626582278481,0.7414852037967616,0.2518146286990508,0.0011166945840312675,0.005583472920156337,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Ruth
020207,1557,418,1070,69,2.5598086124401913,0.9691714836223507,0.9691714836223507,0.014129736673089274,0.028259473346178548,2.8079640333975595,2.0,4372,0.0242451967063129,0.7148362235067437,0.27874116891457934,0.0012845215157353885,0.005138086062941554,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Ruth
020214,1518,578,929,11,1.6072664359861593,0.9828722002635046,0.9828722002635046,0.012516469038208168,0.023715415019762844,2.8102766798418974,2.0,4266,0.01969057665260197,0.7760210803689065,0.2160737812911726,0.0,0.007905138339920948,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Ruth
020304,1915,641,1188,86,1.8533541341653665,0.9655352480417755,0.9655352480417755,0.02193211488250653,0.009921671018276762,2.8370757180156656,2.0,5433,0.014540769372354132,0.7587467362924282,0.22715404699738903,0.0005221932114882506,0.013577023498694517,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Ruth
011006,1444,656,782,6,1.1920731707317074,0.9833795013850416,0.9833795013850416,0.03462603878116344,0.006232686980609419,3.3649584487534625,2.0,4859,0.02531385058654044,0.7617728531855956,0.22853185595567868,0.0,0.009695290858725761,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Warren
011015,1354,508,846,0,1.6653543307086613,0.9874446085672083,0.9874446085672083,0.0206794682422452,0.0103397341211226,3.430576070901034,3.0,4645,0.01636167922497309,0.7776957163958641,0.21935007385524372,0.0,0.0029542097488921715,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Warren
011029,770,247,503,20,2.0364372469635628,0.9844155844155844,0.9844155844155844,0.02207792207792208,0.011688311688311689,3.4155844155844157,3.0,2630,0.017870722433460075,0.7610389610389611,0.22077922077922077,0.0,0.01818181818181818,begin|comment|end|id|languages|location|participants|pid|situation|transcriber|types|utf8,12,Manchester,English-Manchester,Warren
011104,1440,525,900,15,1.7142857142857142,0.9854166666666667,0.9854166666666667,0.02361111111111111,0.019444444444444445,3.5194444444444444,3.0,5068,0.018547750591949488,0.8097222222222222,0.18263888888888888,0.0,0.007638888888888889,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Warren
011126,1430,528,880,22,1.6666666666666667,0.9727272727272728,0.9727272727272728,0.024475524475524476,0.012587412587412588,3.3811188811188813,3.0,4835,0.01923474663908997,0.7566433566433567,0.23566433566433567,0.0,0.007692307692307693,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Warren
020003,1413,462,918,33,1.9870129870129871,0.9801840056617127,0.9801840056617127,0.02335456475583864,0.006369426751592357,3.5718329794762917,3.0,5047,0.02040816326530612,0.7975937721160651,0.194621372965322,0.0,0.00778485491861288,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Warren
020017,1314,323,991,0,3.068111455108359,0.9908675799086758,0.9908675799086758,0.01750380517503805,0.01141552511415525,3.808219178082192,3.0,5004,0.015587529976019185,0.7557077625570776,0.2374429223744292,0.0,0.00684931506849315,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Warren
020024,1319,537,763,19,1.4208566108007448,0.9802880970432145,0.9802880970432145,0.022744503411675512,0.00530705079605762,3.5489006823351024,3.0,4681,0.0239265114291818,0.8347232752084913,0.15466262319939347,0.0,0.01061410159211524,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Warren
020101,1220,447,758,15,1.6957494407158837,0.9827868852459016,0.9827868852459016,0.011475409836065573,0.010655737704918032,3.940983606557377,3.0,4808,0.016014975041597337,0.8040983606557377,0.18688524590163935,0.0,0.009016393442622951,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Warren
020114,1180,470,675,35,1.4361702127659575,0.9788135593220338,0.9788135593220338,0.017796610169491526,0.007627118644067797,3.73135593220339,3.0,4403,0.023620258914376562,0.838135593220339,0.14661016949152542,0.0,0.015254237288135594,begin|comment|end|id|languages|lazy_gem|location|participants|pid|situation|transcriber|types|utf8,13,Manchester,English-Manchester,Warren
020012,1711,577,1087,47,1.8838821490467939,0.9263588544710696,0.9263588544710696,0.06662770309760374,0.06896551724137931,3.0409117475160725,2.0,5203,0.023640207572554296,0.7264757451782583,0.2624196376388077,0.0005844535359438924,0.010520163646990065,begin|comment|date|end|id|languages|location|media|participants|pid|transcriber|types|utf8,13,UK_long_long,English-UK,Thomas
020013,1304,489,815,0,1.6666666666666667,0.946319018404908,0.946319018404908,0.006134969325153374,0.037576687116564415,3.4662576687116564,2.0,4520,0.017256637168141593,0.776840490797546,0.22085889570552147,0.0,0.0023006134969325155,begin|comment|date|end|id|languages|location|media|participants|pid|transcriber|types|utf8,13,UK_long_long,English-UK,Thomas
020016,1246,497,749,0,1.5070422535211268,0.9293739967897271,0.9293739967897271,0.0,0.0377207062600321,3.5321027287319424,2.0,4401,0.025675982731197457,0.7736757624398074,0.22231139646869985,0.0,0.0040128410914927765,begin|comment|date|end|id|languages|location|media|participants|pid|transcriber|types|utf8,13,UK_long_long,English-UK,Thomas
020018,742,325,417,0,1.283076923076923,0.9420485175202157,0.9420485175202157,0.0,0.03099730458221024,3.908355795148248,2.0,2900,0.022758620689655173,0.8086253369272237,0.18867924528301888,0.0,0.0026954177897574125,begin|comment|date|end|id|languages|location|media|participants|pid|transcriber|types|utf8,13,UK_long_long,English-UK,Thomas
020019,1298,367,858,73,2.337874659400545,0.9414483821263482,0.9414483821263482,0.08166409861325115,0.05007704160246533,3.49075500770416,2.0,4531,0.020525270359743986,0.7850539291217258,0.211864406779661,0.0,0.0030816640986132513,begin|comment|date|end|id|languages|location|media|participants|pid|situation|transcriber|types|utf8,14,UK_long_long,English-UK,Thomas
020020,1664,677,987,0,1.4579025110782866,0.9711538461538461,0.9711538461538461,0.001201923076923077,0.10276442307692307,3.4915865384615383,2.0,5810,0.01910499139414802,0.7487980769230769,0.2421875,0.0,0.009014423076923076,begin|comment|date|end|id|languages|location|media|participants|pid|transcriber|types|utf8,13,UK_long_long,English-UK,Thomas
020023,1642,774,868,0,1.1214470284237725,0.9683313032886723,0.9683313032886723,0.0,0.028014616321559074,3.371498172959805,2.0,5536,0.013547687861271676,0.7637028014616322,0.23264311814859928,0.0018270401948842874,0.0018270401948842874,begin|comment|date|end|id|languages|media|participants|pid|transcriber|types|utf8,12,UK_long_long,English-UK,Thomas
020024,26,12,14,0,1.1666666666666667,1.0,1.0,0.0,0.19230769230769232,3.1538461538461537,2.0,82,0.024390243902439025,0.8076923076923077,0.19230769230769232,0.0,0.0,begin|comment|date|end|id|languages|location|media|participants|pid|transcriber|types|utf8,13,UK_long_long,English-UK,Thomas
020025,310,142,168,0,1.1830985915492958,0.9258064516129032,0.9258064516129032,0.0032258064516129032,0.08064516129032258,2.5451612903225804,2.0,789,0.057034220532319393,0.7516129032258064,0.23870967741935484,0.0,0.00967741935483871,begin|comment|date|end|id|languages|location|media|participants|pid|situation|transcriber|types|utf8,14,UK_long_long,English-UK,Thomas
020026,1418,437,955,26,2.185354691075515,0.9576868829337094,0.9576868829337094,0.06981664315937941,0.04866008462623413,3.3025387870239773,2.0,4683,0.021567371343156096,0.7454160789844851,0.2468265162200282,0.0,0.007757404795486601,begin|comment|date|end|id|languages|location|media|participants|pid|situation|transcriber|types|utf8,14,UK_long_long,English-UK,Thomas
020001a,1483,773,710,0,0.9184993531694696,0.9561699258260283,0.9561699258260283,0.01078894133513149,0.07687120701281187,2.410654079568442,2.0,3575,0.044755244755244755,0.6338503034389751,0.3331085637221848,0.018880647336480108,0.014160485502360081,begin|comment|date|end|id|languages|location|media|participants|pid|situation|transcriber|types|utf8,14,UK_long_long,English-UK,Fraser
020001b,1771,510,704,557,1.380392156862745,0.9141727837380011,0.9141727837380011,0.03670242800677583,0.06041784302653868,2.251270468661773,2.0,3987,0.024830699774266364,0.7261434217955957,0.2676453980801807,0.001129305477131564,0.005081874647092038,begin|comment|date|end|id|languages|location|media|participants|pid|situation|transcriber|types|utf8,14,UK_long_long,English-UK,Fraser
020002a,1583,864,719,0,0.8321759259259259,0.8900821225521163,0.8900821225521163,0.0,0.10549589387239419,1.987365761212887,1.0,3146,0.04799745708836618,0.7346809854706254,0.2640555906506633,0.0,0.0012634238787113076,begin|comment|date|end|id|languages|location|media|participants|pid|situation|transcriber|types|utf8,14,UK_long_long,English-UK,Fraser
020002b,1432,641,789,2,1.2308892355694228,0.8756983240223464,0.8756983240223464,0.017458100558659217,0.08519553072625698,2.2465083798882683,2.0,3217,0.032949953372707494,0.6375698324022346,0.32053072625698326,0.027932960893854747,0.013966480446927373,begin|comment|date|end|id|languages|location|media|participants|pid|situation|transcriber|types|utf8,14,UK_long_long,English-UK,Fraser
020003a,1995,1060,935,0,0.8820754716981132,0.9478696741854636,0.9478696741854636,0.002506265664160401,0.06015037593984962,1.9879699248120302,1.0,3966,0.06908724155320221,0.700250626566416,0.23258145363408522,0.05012531328320802,0.017042606516290727,begin|comment|date|end|id|languages|location|media|participants|pid|situation|transcriber|types|utf8,14,UK_long_long,English-UK,Fraser
020003b,1556,750,806,0,1.0746666666666667,0.9601542416452442,0.9601542416452442,0.037917737789203085,0.055912596401028275,2.255141388174807,2.0,3509,0.04274722143060701,0.6105398457583547,0.34640102827763497,0.030205655526992288,0.012853470437017995,begin|comment|date|end|id|languages|location|media|participants|pid|situation|transcriber|types|utf8,14,UK_long_long,English-UK,Fraser
020005,1664,902,762,0,0.844789356984479,0.9296875,0.9296875,0.021634615384615384,0.11838942307692307,2.0132211538461537,1.0,3350,0.04597014925373134,0.6298076923076923,0.3251201923076923,0.03365384615384615,0.01141826923076923,begin|comment|date|end|id|languages|location|media|participants|pid|situation|transcriber|types|utf8,14,UK_long_long,English-UK,Fraser
020006a,1448,714,734,0,1.0280112044817926,0.9433701657458563,0.9433701657458563,0.0,0.0718232044198895,2.4488950276243093,2.0,3546,0.03186689227298364,0.6056629834254144,0.35980662983425415,0.024861878453038673,0.009668508287292817,begin|comment|date|end|id|languages|location|media|participants|pid|situation|transcriber|types|utf8,14,UK_long_long,English-UK,Fraser
020006b,1187,509,672,6,1.3202357563850688,0.8845829823083403,0.8845829823083403,0.0,0.08508845829823083,2.679022746419545,2.0,3180,0.029559748427672956,0.6588037068239259,0.2746419545071609,0.05223251895534962,0.014321819713563605,begin|comment|end|id|languages|location|media|participants|pid|situation|transcriber|types|utf8,13,UK_long_long,English-UK,Fraser
020006c,959,0,0,959,,1.0,1.0,0.0,0.008342022940563087,3.0448383733055264,3.0,2920,0.039383561643835614,1.0,0.0,0.0,0.0,begin|comment|end|id|languages|media|participants|pid|types|utf8,10,UK_long_long,English-UK,Fraser
030002,1931,927,1004,0,1.0830636461704424,0.955981356809943,0.955981356809943,0.01294665976178146,0.07042982910409114,3.006214396685655,2.0,5805,0.018949181739879414,0.6390471258415329,0.31175556706369756,0.023821853961677887,0.025375453133091662,begin|comment|date|end|id|languages|location|media|participants|pid|situation|transcriber|types|utf8,14,UK_long_long,English-UK,Helen
030003,2080,872,1208,0,1.385321100917431,0.9600961538461539,0.9600961538461539,0.013461538461538462,0.04423076923076923,3.09375,2.0,6435,0.026262626262626262,0.6278846153846154,0.28028846153846154,0.047115384615384615,0.04471153846153846,begin|comment|date|end|id|languages|location|media|participants|pid|situation|transcriber|types|utf8,14,UK_long_long,English-UK,Helen
