file,corpus_dir,child,n_utt,n_speakers,n_participants_declared,has_investigator,n_caregiver_codes,duration_minutes,Situation,Activities,Location,Types,Transcriber,pct_xxx,pct_yyy,pct_www,pct_amp_event,pct_timecode,pct_plus_info,pct_CHI,pct_MOT,pct_FAT,pct_INV,pct_mor,pct_gra,pct_com,pct_sit,pct_act,pct_exp,pct_spa,pct_xpho,pct_err,pct_add,n_distinct_dep_tiers,subcorpus
020104,English-UK,Liz,1223,3,3,1,1,,playing with toys,,"Manchester , England","long, toyplay, TD",,0.02616516762060507,0.0,0.004905968928863451,0.009811937857726901,0.0,0.0,0.45870809484873265,0.4783319705641864,0.0,0.06295993458708095,0.9852820932134096,0.9852820932134096,0.011447260834014717,0.0,0.0,0.0,0.0,0.0,0.007358953393295176,0.004905968928863451,5,Manchester
020125,English-UK,Liz,1218,3,3,1,1,,playing with toys,,"Manchester , England","long, toyplay, TD",,0.013136288998357963,0.0,0.007389162561576354,0.0049261083743842365,0.0,0.0,0.4343185550082102,0.5090311986863711,0.0,0.05665024630541872,0.9860426929392446,0.9860426929392446,0.017241379310344827,0.0,0.0,0.0008210180623973727,0.0,0.0,0.0180623973727422,0.007389162561576354,6,Manchester
020202,English-UK,Liz,1400,3,3,1,1,,playing with toys,,"Manchester , England","long, toyplay, TD",Anna Theakston,0.025,0.0,0.005,0.007857142857142858,0.0,0.0,0.43214285714285716,0.5442857142857143,0.0,0.023571428571428573,0.9878571428571429,0.9878571428571429,0.012142857142857143,0.0,0.0,0.0014285714285714286,0.0,0.0,0.015,0.0035714285714285713,6,Manchester
020209,English-UK,Liz,1275,3,3,1,1,,playing with toys,,"Manchester , England","long, toyplay, TD",,0.03764705882352941,0.0,0.001568627450980392,0.009411764705882352,0.0,0.0,0.5317647058823529,0.42196078431372547,0.0,0.04627450980392157,0.9905882352941177,0.9905882352941177,0.01019607843137255,0.0,0.0,0.0,0.0,0.0,0.02196078431372549,0.002352941176470588,5,Manchester
011115,English-UK,Ruth,1801,4,4,1,2,,playing with toys,,"Manchester , England","long, toyplay, TD",Anna Theakston,0.016102165463631316,0.0,0.00832870627429206,0.016102165463631316,0.0,0.0,0.32870627429205995,0.648528595224875,0.003331482509716824,0.01943364797334814,0.9750138811771238,0.9750138811771238,0.000555247084952804,0.0,0.0,0.002220988339811216,0.0,0.0,0.0,0.007773459189339256,5,Manchester
011120,English-UK,Ruth,1542,3,3,1,1,,playing with toys,,"Manchester , England","long, toyplay, TD",Anna Theakston,0.01621271076523995,0.0,0.033073929961089495,0.019455252918287938,0.0,0.0,0.3125810635538262,0.6835278858625162,0.0,0.0038910505836575876,0.9461738002594033,0.9461738002594033,0.0,0.0,0.0,0.02594033722438392,0.0,0.0,0.007133592736705577,0.033073929961089495,5,Manchester
020005,English-UK,Ruth,1538,4,4,1,2,,playing with toys,,"Manchester , England","long, toyplay, TD",Anna Theakston,0.0247074122236671,0.004551365409622887,0.002600780234070221,0.015604681404421327,0.0,0.0,0.29843953185955785,0.6905071521456437,0.008452535760728219,0.002600780234070221,0.9785435630689207,0.9785435630689207,0.0006501950585175553,0.0,0.0,0.0006501950585175553,0.0,0.0,0.0,0.002600780234070221,5,Manchester
020103,English-UK,Ruth,1757,3,3,1,1,,playing with toys,,"Manchester , England","long, toyplay, TD",Anna Theakston,0.030734206033010813,0.0,0.005122367672168469,0.020489470688673878,0.0,0.0,0.24815025611838362,0.7256687535571997,0.0,0.02618099032441662,0.9601593625498008,0.9601593625498008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005122367672168469,3,Manchester
020110,English-UK,Ruth,1855,3,3,1,1,,playing with toys,,"Manchester , England","long, toyplay, TD",Anna Theakston,0.02371967654986523,0.0016172506738544475,0.0026954177897574125,0.01509433962264151,0.0,0.0,0.3347708894878706,0.6598382749326146,0.0,0.005390835579514825,0.969811320754717,0.969811320754717,0.0,0.0,0.0,0.0005390835579514825,0.0,0.0,0.005929919137466307,0.0026954177897574125,5,Manchester
020117,English-UK,Ruth,1849,3,3,1,1,,playing with toys,,"Manchester , England","long, toyplay, TD",Anna Theakston,0.02055164954029205,0.0,0.003244997295835587,0.02055164954029205,0.0,0.0,0.3472147106544078,0.6495402920497566,0.0,0.003244997295835587,0.9740400216333153,0.9740400216333153,0.0,0.0,0.0,0.002163331530557058,0.0,0.0,0.008112493239588967,0.003244997295835587,5,Manchester
020124,English-UK,Ruth,1791,3,3,1,1,,playing with toys,,"Manchester , England","long, toyplay, TD",Anna Theakston,0.02400893355667225,0.0,0.006141820212171971,0.013958682300390842,0.0,0.0,0.29592406476828587,0.6677833612506979,0.0,0.036292573981016193,0.9715242881072027,0.9715242881072027,0.0,0.0,0.0005583472920156337,0.0033500837520938024,0.0,0.0,0.008375209380234505,0.006141820212171971,6,Manchester
020207,English-UK,Ruth,1557,3,3,1,1,,playing with toys,,"Manchester , England","long, toyplay, TD",Anna Theakston,0.030828516377649325,0.0012845215157353885,0.007064868336544637,0.01348747591522158,0.0,0.0,0.26846499678869623,0.6872190109184328,0.0,0.04431599229287091,0.9691714836223507,0.9691714836223507,0.0,0.0,0.0,0.002569043031470777,0.0,0.0,0.005138086062941554,0.007064868336544637,5,Manchester
020214,English-UK,Ruth,1518,3,3,1,1,,playing with toys,,"Manchester , England","long, toyplay, TD",Anna Theakston,0.019762845849802372,0.0,0.0032938076416337285,0.006587615283267457,0.0,0.0,0.380764163372859,0.6119894598155468,0.0,0.007246376811594203,0.9828722002635046,0.9828722002635046,0.0013175230566534915,0.0,0.0,0.002635046113306983,0.0,0.0,0.005270092226613966,0.0032938076416337285,6,Manchester
020304,English-UK,Ruth,1915,3,3,1,1,,playing with toys,,"Manchester , England","long, toyplay, TD",Anna Theakston,0.022976501305483028,0.0005221932114882506,0.020365535248041775,0.006266318537859008,0.0,0.0,0.33472584856396864,0.6203655352480417,0.0,0.04490861618798955,0.9655352480417755,0.9655352480417755,0.0,0.0,0.0,0.007310704960835509,0.0,0.0,0.0010443864229765013,0.020365535248041775,5,Manchester
011006,English-UK,Warren,1444,3,3,1,1,,playing with toys,,"Manchester , England","long, toyplay, TD",Anna Theakston,0.024238227146814405,0.0,0.0,0.0221606648199446,0.0,0.0,0.45429362880886426,0.5415512465373962,0.0,0.004155124653739612,0.9833795013850416,0.9833795013850416,0.006925207756232687,0.0,0.0,0.0,0.0,0.0,0.027700831024930747,0.0,4,Manchester
011015,English-UK,Warren,1354,2,2,0,1,,playing with toys,,"Manchester , England","long, toyplay, TD",Anna Theakston,0.014032496307237814,0.0,0.0007385524372230429,0.01624815361890694,0.0,0.0,0.37518463810930575,0.6248153618906942,0.0,0.0,0.9874446085672083,0.9874446085672083,0.0,0.0,0.0,0.0,0.0,0.0,0.019940915805022157,0.0007385524372230429,4,Manchester
011029,English-UK,Warren,770,3,3,1,1,,playing with toys,,"Manchester , England","long, toyplay, TD",Anna Theakston,0.01818181818181818,0.0,0.0,0.01818181818181818,0.0,0.0,0.3207792207792208,0.6532467532467533,0.0,0.025974025974025976,0.9844155844155844,0.9844155844155844,0.003896103896103896,0.0,0.0,0.0012987012987012987,0.0,0.0,0.01818181818181818,0.0,5,Manchester
011104,English-UK,Warren,1440,3,3,1,1,,playing with toys,,"Manchester , England","long, toyplay, TD",Anna Theakston,0.024305555555555556,0.0,0.0,0.007638888888888889,0.0,0.0,0.3645833333333333,0.625,0.0,0.010416666666666666,0.9854166666666667,0.9854166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.02361111111111111,0.0,3,Manchester
011126,English-UK,Warren,1430,3,3,1,1,,playing with toys,,"Manchester , England","long, toyplay, TD",Anna Theakston,0.026573426573426574,0.0,0.006993006993006993,0.02027972027972028,0.0,0.0,0.36923076923076925,0.6153846153846154,0.0,0.015384615384615385,0.9727272727272728,0.9727272727272728,0.0006993006993006993,0.0,0.0,0.006993006993006993,0.0,0.0,0.016783216783216783,0.006993006993006993,6,Manchester
020003,English-UK,Warren,1413,3,3,1,1,,playing with toys,,"Manchester , England","long, toyplay, TD",Anna Theakston,0.02264685067232838,0.0,0.0,0.014154281670205236,0.0,0.0,0.32696390658174096,0.6496815286624203,0.0,0.02335456475583864,0.9801840056617127,0.9801840056617127,0.0,0.0,0.0,0.0,0.0,0.0,0.02335456475583864,0.0,3,Manchester
020017,English-UK,Warren,1314,2,2,0,1,,playing with toys,,"Manchester , England","long, toyplay, TD",Anna Theakston,0.0197869101978691,0.0,0.00076103500761035,0.0076103500761035,0.0,0.0,0.24581430745814306,0.754185692541857,0.0,0.0,0.9908675799086758,0.9908675799086758,0.0,0.0,0.0,0.0,0.0,0.0,0.0167427701674277,0.00076103500761035,4,Manchester
020024,English-UK,Warren,1319,3,3,1,1,,playing with toys,,"Manchester , England","long, toyplay, TD",Anna Theakston,0.037149355572403335,0.0,0.001516300227445034,0.0075815011372251705,0.0,0.0,0.4071266110689917,0.5784685367702805,0.0,0.014404852160727824,0.9802880970432145,0.9802880970432145,0.0,0.0,0.0,0.0,0.0,0.0,0.02122820318423048,0.001516300227445034,4,Manchester
020101,English-UK,Warren,1220,3,3,1,1,,playing with toys,,"Manchester , England","long, toyplay, TD",Anna Theakston,0.036885245901639344,0.0,0.0,0.006557377049180328,0.0,0.0,0.3663934426229508,0.6213114754098361,0.0,0.012295081967213115,0.9827868852459016,0.9827868852459016,0.0,0.0,0.0,0.0,0.0,0.0,0.011475409836065573,0.0,3,Manchester
020114,English-UK,Warren,1180,3,3,1,1,,playing with toys,,"Manchester , England","long, toyplay, TD",Anna Theakston,0.04406779661016949,0.0,0.0,0.005084745762711864,0.0,0.0,0.3983050847457627,0.5720338983050848,0.0,0.029661016949152543,0.9788135593220338,0.9788135593220338,0.0,0.0,0.0,0.0,0.0,0.0,0.017796610169491526,0.0,3,Manchester
020012,English-UK,Thomas,1711,3,3,1,1,,,,"Manchester , England","long, toyplay, TD",Elaine Cooper and Dimitra Doumpioti,0.014611338398597311,0.0,0.006428988895382817,0.017533606078316773,0.6896551724137931,0.06078316773816481,0.33722969023962596,0.6353009935710111,0.0,0.027469316189362946,0.9263588544710696,0.9263588544710696,0.061367621274108705,0.0,0.0,0.0,0.0,0.0,0.0,0.005260081823495032,4,UK_long_long
020013,English-UK,Thomas,1304,2,2,0,1,,,,"Manchester , England","long, toyplay, TD",Lorna Bourke,0.023006134969325152,0.0,0.0,0.016104294478527608,0.7239263803680982,0.07975460122699386,0.375,0.625,0.0,0.0,0.946319018404908,0.946319018404908,0.006134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,UK_long_long
020016,English-UK,Thomas,1246,2,2,0,1,,,,"Manchester , England","long, toyplay, TD",Lorna Bourke,0.0377207062600321,0.0,0.0008025682182985554,0.009630818619582664,0.6829855537720706,0.08828250401284109,0.398876404494382,0.601123595505618,0.0,0.0,0.9293739967897271,0.9293739967897271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,UK_long_long
020018,English-UK,Thomas,742,2,2,0,1,,,,"Manchester , England","long, toyplay, TD",Lorna Bourke,0.03234501347708895,0.0,0.0,0.005390835579514825,0.628032345013477,0.03369272237196765,0.4380053908355795,0.5619946091644205,0.0,0.0,0.9420485175202157,0.9420485175202157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,UK_long_long
020019,English-UK,Thomas,1298,3,3,1,1,,playing with toys,,"Manchester , England","long, toyplay, TD",Dimitra Doumpioti,0.03466872110939907,0.0,0.01078582434514638,0.010015408320493066,0.7110939907550077,0.03466872110939907,0.2827426810477658,0.6610169491525424,0.0,0.05624036979969183,0.9414483821263482,0.9414483821263482,0.0724191063174114,0.0,0.0,0.0,0.0,0.0,0.0,0.009244992295839754,4,UK_long_long
020020,English-UK,Thomas,1664,2,2,0,1,,,,"Manchester , England","long, toyplay, TD",Lorna Bourke,0.016826923076923076,0.0,0.0006009615384615385,0.0018028846153846155,0.7782451923076923,0.04927884615384615,0.40685096153846156,0.5931490384615384,0.0,0.0,0.9711538461538461,0.9711538461538461,0.0006009615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0006009615384615385,4,UK_long_long
020023,English-UK,Thomas,1642,2,2,0,1,,,,,"long, toyplay, TD",Lorna Bourke,0.021315468940316686,0.0,0.0,0.00243605359317905,0.7472594397076736,0.015834348355663823,0.4713763702801462,0.5286236297198539,0.0,0.0,0.9683313032886723,0.9683313032886723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,UK_long_long
020024,English-UK,Thomas,26,2,2,0,1,,,,"Manchester , England","long, toyplay, TD",Elaine Cooper,0.07692307692307693,0.0,0.0,0.0,0.6538461538461539,0.038461538461538464,0.46153846153846156,0.5384615384615384,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,UK_long_long
020025,English-UK,Thomas,310,2,2,0,1,,playing with toys,,"Manchester , England","long, toyplay, TD",Dimitra Doumpioti,0.06451612903225806,0.0,0.0,0.016129032258064516,0.6161290322580645,0.012903225806451613,0.45806451612903226,0.5419354838709678,0.0,0.0,0.9258064516129032,0.9258064516129032,0.0,0.0,0.0,0.0032258064516129032,0.0,0.0,0.0,0.0,3,UK_long_long
020026,English-UK,Thomas,1418,3,3,1,1,,playing with toys,,"Manchester , England","long, toyplay, TD",Dimitra Doumpioti,0.03526093088857546,0.0,0.0028208744710860366,0.007052186177715092,0.7087447108603667,0.08251057827926657,0.3081805359661495,0.6734837799717912,0.0,0.018335684062059238,0.9576868829337094,0.9576868829337094,0.0691114245416079,0.0,0.0,0.0,0.0,0.0,0.0,0.0007052186177715092,4,UK_long_long
020001a,English-UK,Fraser,1483,2,2,0,1,,playing with toys,,"Manchester , England","long, everyday, TD",Cathy Cowley,0.06405933917734322,0.0,0.0013486176668914363,0.03978422117329737,0.9979770734996628,0.049224544841537425,0.5212407282535402,0.4787592717464599,0.0,0.0,0.9561699258260283,0.9561699258260283,0.01078894133513149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,UK_long_long
020001b,English-UK,Fraser,1771,3,3,1,1,,playing with a jigsaw .,,MPI-EVA-Manchester England,"long, everyday, TD",Eleanor O'Malley,0.032185206098249576,0.0,0.03387916431394692,0.040654997176736304,0.9757199322416714,0.01637492941840768,0.28797289666854886,0.39751552795031053,0.0,0.3145115753811406,0.9141727837380011,0.9141727837380011,0.03670242800677583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,UK_long_long
020002a,English-UK,Fraser,1583,2,2,0,1,,Breakfast,,"Manchester , England","long, everyday, TD",Nicola Bradshaw,0.05938092229943146,0.0,0.0,0.025900189513581806,0.9917877447883765,0.04485154769425142,0.5457991156032849,0.4542008843967151,0.0,0.0,0.8900821225521163,0.8900821225521163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,UK_long_long
020002b,English-UK,Fraser,1432,4,4,0,2,,"having a bath , getting ready for bed.",,"Manchester , England","long, everyday, TD",Cathy Cowley,0.0446927374301676,0.0,0.08519553072625698,0.019553072625698324,0.9113128491620112,0.03282122905027933,0.4476256983240223,0.4594972067039106,0.0,0.0,0.8756983240223464,0.8756983240223464,0.017458100558659217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,UK_long_long
020003a,English-UK,Fraser,1995,2,2,0,1,,playing with toys,,"Manchester , England","long, everyday, TD",Cathy Tidman,0.07669172932330827,0.0,0.0,0.04912280701754386,0.9894736842105263,0.05463659147869674,0.531328320802005,0.46867167919799496,0.0,0.0,0.9478696741854636,0.9478696741854636,0.002506265664160401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,UK_long_long
020003b,English-UK,Fraser,1556,3,3,0,2,,playing with toys,,"Manchester , England","long, everyday, TD",Cathy Cowley,0.055269922879177376,0.0,0.0006426735218508997,0.02699228791773779,0.9942159383033419,0.02377892030848329,0.4820051413881748,0.4922879177377892,0.02570694087403599,0.0,0.9601542416452442,0.9601542416452442,0.037917737789203085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,UK_long_long
020005,English-UK,Fraser,1664,2,2,0,1,,playing with toys,,"Manchester , England","long, everyday, TD",Cathy Cowley,0.054086538461538464,0.0,0.002403846153846154,0.043870192307692304,0.9945913461538461,0.02283653846153846,0.5420673076923077,0.4579326923076923,0.0,0.0,0.9296875,0.9296875,0.019831730769230768,0.0,0.0018028846153846155,0.0,0.0,0.0,0.0,0.0,4,UK_long_long
020006a,English-UK,Fraser,1448,2,2,0,1,,playing with toys,,"Manchester , England","long, everyday, TD",Cathy Cowley,0.0462707182320442,0.0,0.0,0.026243093922651933,0.988950276243094,0.016574585635359115,0.4930939226519337,0.5069060773480663,0.0,0.0,0.9433701657458563,0.9433701657458563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,UK_long_long
020006b,English-UK,Fraser,1187,4,4,0,2,,Playing in the Morning,,"Manchester , England","long, everyday, TD",Anna Roby,0.06908171861836562,0.0,0.018534119629317607,0.02274641954507161,0.991575400168492,0.02864363942712721,0.42881213142375735,0.4827295703454086,0.0,0.0,0.8845829823083403,0.8845829823083403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,UK_long_long
020006c,English-UK,Fraser,0,0,9,0,0,,,,,"long, everyday, TD",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,UK_long_long
030002,English-UK,Helen,1931,2,2,0,1,,playing with toys,,"Manchester , England","long, everyday, TD",Jaymi Snowball,0.03158984981874676,0.0,0.0,0.03158984981874676,0.9943034697048162,0.035732780942516834,0.48006214396685654,0.5199378560331435,0.0,0.0,0.955981356809943,0.955981356809943,0.01294665976178146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,UK_long_long
030003,English-UK,Helen,2080,2,2,0,1,,playing with toys,,"Manchester , England","long, everyday, TD",Cathy Cowley,0.04423076923076923,0.0,0.0,0.015384615384615385,0.9985576923076923,0.04038461538461539,0.41923076923076924,0.5807692307692308,0.0,0.0,0.9600961538461539,0.9600961538461539,0.013461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,UK_long_long
030004,English-UK,Helen,1904,3,3,1,1,,Playing with toys,,"Manchester , England","long, everyday, TD",Lianne Heys,0.029936974789915968,0.0005252100840336134,0.0,0.04831932773109244,1.0,0.015756302521008403,0.45010504201680673,0.5430672268907563,0.0,0.006827731092436975,0.9296218487394958,0.9296218487394958,0.05567226890756303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,UK_long_long
030005,English-UK,Helen,1733,2,2,0,1,,playing games on a computer,,"Manchester , England","long, everyday, TD",Cathy Cowley,0.048470859780727064,0.0,0.0,0.012117714945181766,1.0,0.01154068090017311,0.45412579342181186,0.5458742065781881,0.0,0.0,0.9717253317945759,0.9717253317945759,0.008655510675129832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,UK_long_long
030006,English-UK,Helen,2601,3,3,0,2,,chatting and playing with Mum,,"Manchester , England","long, everyday, TD",Nicola Bradshaw,0.058439061899269514,0.0,0.0007689350249903883,0.048827374086889655,0.9976931949250288,0.03575547866205306,0.5086505190311419,0.49096501345636295,0.0,0.0,0.8704344482891195,0.8704344482891195,0.0011534025374855825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,UK_long_long
030009,English-UK,Helen,2151,2,2,0,1,,Bedtime with Mum and toys.,,"Manchester , England","long, everyday, TD",Nicola Bradshaw,0.06369130636913063,0.00046490004649000463,0.0,0.019525801952580194,0.99953509995351,0.09437470943747095,0.5086006508600651,0.49139934913993494,0.0,0.0,0.9298000929800093,0.9298000929800093,0.008368200836820083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,UK_long_long
030010,English-UK,Helen,1817,2,2,0,1,,playing with toys,,"Manchester , England","long, everyday, TD",Cathy Cowley,0.03577325261419923,0.0,0.0,0.031920748486516236,0.9994496422674739,0.00825536598789213,0.5222894881673088,0.47771051183269125,0.0,0.0,0.9675288937809576,0.9675288937809576,0.006604292790313704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,UK_long_long
030011,English-UK,Helen,1973,2,2,0,1,,play with toys,,"Manchester , England","long, everyday, TD",Caroline Foster,0.06943740496705525,0.0,0.0,0.05423213380638622,0.9994931576279777,0.035478966041561075,0.4683223517486062,0.5316776482513939,0.0,0.0,0.868727825646224,0.868727825646224,0.024328433857070453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,UK_long_long
030012,English-UK,Helen,1997,3,3,1,1,,playing with toys,,"Manchester , England","long, everyday, TD",Jaymi Snowball,0.03755633450175263,0.0,0.0015022533800701052,0.04356534802203305,0.9974962443665498,0.009013520280420632,0.3054581872809214,0.4927391086629945,0.0,0.20180270405608414,0.9384076114171257,0.9384076114171257,0.0030045067601402104,0.0,0.0,0.0,0.0,0.0,0.0,0.0015022533800701052,4,UK_long_long
030013,English-UK,Helen,2197,2,2,0,1,,playing with toys,,"Manchester , England","long, everyday, TD",Lianne Heys,0.04278561675011379,0.0,0.0,0.04460628129267182,0.998179335457442,0.0755575785161584,0.4519799726900319,0.5480200273099681,0.0,0.0,0.9330905780609923,0.9330905780609923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,UK_long_long
020002a,English-UK,Eleanor,930,2,2,0,1,,Breakfast,,"Manchester , England","long, everyday, TD",Nicola Bradshaw,0.0978494623655914,0.0,0.0,0.030107526881720432,0.9763440860215054,0.001075268817204301,0.3258064516129032,0.6741935483870968,0.0,0.0,0.867741935483871,0.867741935483871,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.015053763440860216,0.0,4,UK_long_long
020002b,English-UK,Eleanor,1302,3,3,0,2,,Playing with toys,,"Manchester , England","long, everyday, TD",Samantha Hull,0.13748079877112135,0.0,0.005376344086021506,0.02534562211981567,0.9969278033794163,0.002304147465437788,0.46543778801843316,0.20967741935483872,0.3248847926267281,0.0,0.8294930875576036,0.8294930875576036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005376344086021506,3,UK_long_long
020003a,English-UK,Eleanor,859,3,3,0,2,,playing,,Manchester,"long, everyday, TD",Samantha Hull,0.3573923166472643,0.0,0.0,0.023282887077997673,0.9918509895227008,0.002328288707799767,0.44237485448195574,0.2828870779976717,0.27473806752037255,0.0,0.7543655413271245,0.7543655413271245,0.0,0.0,0.0,0.0,0.0,0.0,0.033760186263096625,0.0,3,UK_long_long
020003b,English-UK,Eleanor,1595,3,3,0,2,,Playing with toys,,"Manchester , England","long, everyday, TD",Samantha Hull,0.1329153605015674,0.0,0.020689655172413793,0.023824451410658306,0.9836990595611286,0.005642633228840125,0.41128526645768027,0.27147335423197494,0.31724137931034485,0.0,0.857680250783699,0.857680250783699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020689655172413793,3,UK_long_long
020004a,English-UK,Eleanor,2256,3,3,1,1,,Playing,,"Manchester , England","long, everyday, TD",Samantha Hull,0.07402482269503546,0.0,0.03324468085106383,0.028368794326241134,0.9902482269503546,0.005319148936170213,0.1804078014184397,0.4658687943262411,0.0,0.3537234042553192,0.8891843971631206,0.8891843971631206,0.034574468085106384,0.0,0.0,0.0,0.0,0.0,0.0,0.03324468085106383,4,UK_long_long
020004b,English-UK,Eleanor,1151,2,2,0,1,,painting and making cards,,"Manchester , England","long, everyday, TD",Samantha Hull,0.1520417028670721,0.0,0.0,0.008688097306689836,0.9947871416159861,0.007819287576020852,0.36055603822762816,0.6394439617723718,0.0,0.0,0.894874022589053,0.894874022589053,0.0,0.0,0.0,0.0,0.0,0.0,0.0008688097306689834,0.0,3,UK_long_long
020005b,English-UK,Eleanor,1191,3,3,0,2,,Playing with toys,,"Manchester , England","long, everyday, TD",Samantha Hull,0.18639798488664988,0.0,0.0,0.015113350125944584,0.9924433249370277,0.008396305625524769,0.38455079764903444,0.2753988245172124,0.34005037783375314,0.0,0.8488664987405542,0.8488664987405542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,UK_long_long
020006a,English-UK,Eleanor,1415,2,2,0,1,,playing with toys,,"Manchester , England","long, everyday, TD",Cathy Cowley,0.16113074204946998,0.0,0.0007067137809187279,0.028268551236749116,0.9908127208480565,0.012720848056537103,0.42473498233215545,0.5752650176678445,0.0,0.0,0.8784452296819788,0.8784452296819788,0.024734982332155476,0.0,0.0007067137809187279,0.0,0.0,0.0,0.0,0.0,4,UK_long_long
020006b,English-UK,Eleanor,1176,3,3,0,2,,"dressing , eating , reading a book",,"Manchester , England","long, everyday, TD",Ben Ambridge,0.2619047619047619,0.0,0.015306122448979591,0.02806122448979592,0.9897959183673469,0.002551020408163265,0.35799319727891155,0.24404761904761904,0.3979591836734694,0.0,0.7202380952380952,0.7202380952380952,0.002551020408163265,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,4,UK_long_long
020006c,English-UK,Eleanor,0,0,9,0,0,,,,,"long, everyday, TD",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,UK_long_long
020025,English-UK,Nicole,1709,3,3,1,1,30.0,Structured Play,playing with toy kitchen,"Gedling , Nott , UK","long, toyplay, TD",,0.09479227618490345,0.0,0.012287887653598596,0.010532475131655939,0.0,0.0,0.2832065535400819,0.6225863077823288,0.0,0.09420713867758923,0.901111761263897,0.901111761263897,0.007021650087770626,0.0,0.0052662375658279695,0.0017554125219426564,0.0,0.0,0.0011702750146284377,0.012873025160912814,8,UK_long_long
020101,English-UK,Nicole,1413,4,4,1,1,30.0,Structured Play,,"Gedling , Nott , UK","long, toyplay, TD",,0.08209483368719038,0.0,0.03680113234253362,0.016985138004246284,0.0,0.0,0.2951167728237792,0.551309271054494,0.0,0.06440198159943383,0.9150743099787686,0.9150743099787686,0.044585987261146494,0.0,0.008492569002123142,0.014861995753715499,0.0,0.0,0.0007077140835102619,0.03750884642604388,8,UK_long_long
020115,English-UK,Nicole,1893,3,3,1,1,30.0,Structured Play,,"Gedling , Nott , UK","long, toyplay, TD",,0.11727416798732171,0.0,0.013734812466983624,0.009508716323296355,0.0,0.0,0.41944004226096143,0.5335446381405177,0.0,0.047015319598520865,0.8901215002641311,0.8901215002641311,0.00792393026941363,0.0010565240359218173,0.004226096143687269,0.0010565240359218173,0.0,0.0,0.0,0.014263074484944533,9,UK_long_long
020122,English-UK,Nicole,1732,3,3,1,1,30.0,Structured Play,,"Gedling , Nott , UK","long, toyplay, TD",,0.054272517321016164,0.0,0.015011547344110854,0.020785219399538105,0.0,0.0,0.3210161662817552,0.5456120092378753,0.0,0.13337182448036952,0.9359122401847575,0.9359122401847575,0.011547344110854504,0.0011547344110854503,0.0040415704387990765,0.003464203233256351,0.0,0.0,0.0011547344110854503,0.01674364896073903,9,UK_long_long
020205,English-UK,Nicole,1521,3,3,1,1,-30.0,Structured Play,"Duplo , doll , car and panda , basket of food , hoops , and a helicopter from the wug toys","Gedling , Nott , UK","long, toyplay, TD",,0.05193951347797501,0.0,0.015121630506245891,0.009861932938856016,0.0,0.0,0.28007889546351084,0.6245890861275477,0.0,0.09533201840894148,0.9526627218934911,0.9526627218934911,0.020381328073635765,0.0,0.009204470742932281,0.009861932938856016,0.0,0.0,0.0,0.014464168310322156,8,UK_long_long
