language,child,subcorpus,window,n_episodes,truncation,mode,n_cues,outcome_mean,outcome_var,beta,se,p
English-UK,Helen,UK_long_long,3,515,0.0,LPM,54,0.4330097087378641,0.24598995126742476,0.08532601801265138,0.034255079142737496,0.012741954397185782
English-UK,Helen,UK_long_long,3,515,0.0,Logit,54,0.4330097087378641,0.24598995126742476,0.38224657034194914,0.2570732473589093,0.13703674544592612
English-UK,Helen,UK_long_long,3,515,0.0,Continuous,54,0.201294498381877,0.06899961803063309,0.03097138853098929,0.02047835027698042,0.13043298447369364
English-UK,Helen,UK_long_long,5,515,0.0,LPM,54,0.5145631067961165,0.2502738846284613,0.1393509400709634,0.022197011746737612,3.4314469583882157e-10
English-UK,Helen,UK_long_long,5,515,0.0,Logit,54,0.5145631067961165,0.2502738846284613,0.5428262321701074,0.2654637397436431,0.04087235912084542
English-UK,Helen,UK_long_long,5,515,0.0,Continuous,54,0.1887378640776699,0.053024668505156594,0.031956309098074565,0.010717493197141725,0.0028665627023096683
English-UK,Helen,UK_long_long,7,515,0.0,LPM,54,0.5553398058252427,0.24741792905443694,0.061814941824744216,0.04935899586090594,0.21044085643599708
English-UK,Helen,UK_long_long,7,515,0.0,Logit,54,0.5553398058252427,0.24741792905443694,0.10916539301556918,0.2664990091463655,0.6820790276299908
English-UK,Helen,UK_long_long,7,515,0.0,Continuous,54,0.18391123439667126,0.04810084813646663,0.018681452598763998,0.013194888659214699,0.15683120118406477
English-UK,Helen,UK_long_long,10,515,0.0,LPM,54,0.625242718446602,0.23477012579804316,0.10196569560383235,0.05237802990763991,0.051567540226482356
English-UK,Helen,UK_long_long,10,515,0.0,Logit,54,0.625242718446602,0.23477012579804316,0.4213169750832502,0.28583675567230427,0.14048762241147408
English-UK,Helen,UK_long_long,10,515,0.0,Continuous,54,0.18194174757281556,0.04198844017981942,0.01985828149320456,0.012686161741520227,0.11750089837775408
English-UK,Helen,UK_long_long,15,515,0.0,LPM,54,0.7029126213592233,0.2092327452684069,0.03658735868400712,0.06498734930719624,0.57344032183143
English-UK,Helen,UK_long_long,15,515,0.0,Logit,54,0.7029126213592233,0.2092327452684069,0.3871788434429376,0.3882492724306736,0.3186466058440901
English-UK,Helen,UK_long_long,15,515,0.0,Continuous,54,0.1818770226537217,0.03937692821074634,0.004185651666674544,0.016122862963085363,0.7951648509256406
English-UK,Helen,UK_long_long,20,515,0.0,LPM,54,0.7456310679611651,0.19003437724302058,-0.012476811139434878,0.06217889910867935,0.8409645238313914
English-UK,Helen,UK_long_long,20,515,0.0,Logit,54,0.7456310679611651,0.19003437724302058,0.045163581820429705,0.44763157371962414,0.9196341772620286
English-UK,Helen,UK_long_long,20,515,0.0,Continuous,54,0.18019417475728156,0.037427977787012214,0.007445726632426276,0.01937571984342627,0.7007699731954984
English-UK,Jack,UK_short_obs,3,401,0.0024937655860349127,LPM,47,0.2543640897755611,0.1901371571072319,-0.04731816506288841,0.04433901544306329,0.28588593352068825
English-UK,Jack,UK_short_obs,3,401,0.0024937655860349127,Logit,47,0.2543640897755611,0.1901371571072319,0.07950374975727834,0.3542854510925035,0.822441470888189
English-UK,Jack,UK_short_obs,3,401,0.0024937655860349127,Continuous,47,0.10972568578553614,0.043485730119146575,-0.052045145641324626,0.030808761766026864,0.09116254780649526
English-UK,Jack,UK_short_obs,5,401,0.004987531172069825,LPM,47,0.3516209476309227,0.22855361596009974,0.011286905853356705,0.039023511836347724,0.772402718293309
English-UK,Jack,UK_short_obs,5,401,0.004987531172069825,Logit,47,0.3516209476309227,0.22855361596009974,0.3426016742461695,0.35687078587756543,0.33704714845573147
English-UK,Jack,UK_short_obs,5,401,0.004987531172069825,Continuous,47,0.11234413965087281,0.03310349127182045,-0.022910861272329767,0.02732091340244696,0.40170319443024083
English-UK,Jack,UK_short_obs,7,401,0.004987531172069825,LPM,47,0.42643391521197005,0.24519950124688278,-0.018983289934058095,0.03958660193461883,0.6315557615636398
English-UK,Jack,UK_short_obs,7,401,0.004987531172069825,Logit,47,0.42643391521197005,0.24519950124688278,-0.029396672402928786,0.3479191127753009,0.9326645988251153
English-UK,Jack,UK_short_obs,7,401,0.004987531172069825,Continuous,47,0.10928037050231564,0.02650052165504605,-0.028721061295104496,0.026364052531360052,0.2759764870002497
English-UK,Jack,UK_short_obs,10,401,0.004987531172069825,LPM,47,0.46384039900249374,0.2493142144638404,0.02246029233364827,0.042902412765904334,0.6006120930152257
English-UK,Jack,UK_short_obs,10,401,0.004987531172069825,Logit,47,0.46384039900249374,0.2493142144638404,0.29065686709531147,0.3492729959457886,0.4053091845400636
English-UK,Jack,UK_short_obs,10,401,0.004987531172069825,Continuous,47,0.10635910224438905,0.02346571072319202,-0.027414837908012732,0.024765599729171348,0.26830581710453183
English-UK,Jack,UK_short_obs,15,401,0.007481296758104738,LPM,47,0.49625935162094764,0.2506109725685786,-0.0012497969547413668,0.045248248638498835,0.9779645192158234
English-UK,Jack,UK_short_obs,15,401,0.007481296758104738,Logit,47,0.49625935162094764,0.2506109725685786,-0.04322428884850197,0.3396036510047479,0.8987198702494053
English-UK,Jack,UK_short_obs,15,401,0.007481296758104738,Continuous,47,0.09642560266001662,0.01746358063175395,-0.029614249579590718,0.021473116224954857,0.16785423351616058
English-UK,Jack,UK_short_obs,20,401,0.00997506234413965,LPM,47,0.5386533665835411,0.24912718204488776,0.0337074937856115,0.044932211685104154,0.45314298924482277
English-UK,Jack,UK_short_obs,20,401,0.00997506234413965,Logit,47,0.5386533665835411,0.24912718204488776,0.12908279334326145,0.3217000923264436,0.6882346271522919
English-UK,Jack,UK_short_obs,20,401,0.00997506234413965,Continuous,47,0.09214901343133396,0.014756527013107425,-0.02037580256761829,0.016329068119503208,0.21209552943279109
English-UK,Jason,UK_short_obs,3,320,0.0,LPM,45,0.25,0.18808777429467086,0.019009392155012378,0.03453846590499042,0.5820565538769256
English-UK,Jason,UK_short_obs,3,320,0.0,Logit,45,0.25,0.18808777429467086,0.22125371464293933,0.304208064793787,0.46703577754372405
English-UK,Jason,UK_short_obs,3,320,0.0,Continuous,45,0.103125,0.03844370428422152,0.011191636698929204,0.013796960642807648,0.41726987679068117
English-UK,Jason,UK_short_obs,5,320,0.003125,LPM,45,0.353125,0.22914380877742946,0.07885065393780732,0.04037604484385254,0.0508306356808585
English-UK,Jason,UK_short_obs,5,320,0.003125,Logit,45,0.353125,0.22914380877742946,0.5608604095041225,0.3009919547185625,0.06240974628606587
English-UK,Jason,UK_short_obs,5,320,0.003125,Continuous,45,0.10229166666666667,0.027218695576454198,0.015663495328232545,0.01321835239933675,0.2360249926334983
English-UK,Jason,UK_short_obs,7,320,0.003125,LPM,45,0.409375,0.24254506269592474,0.04564060857345445,0.04378950059442826,0.2972851856371991
English-UK,Jason,UK_short_obs,7,320,0.003125,Logit,45,0.409375,0.24254506269592474,0.3726890639054032,0.3011158235465971,0.21582977165956052
English-UK,Jason,UK_short_obs,7,320,0.003125,Continuous,45,0.0956845238095238,0.02020892866028334,0.005326415692435894,0.01492739975768898,0.7212255139582506
English-UK,Jason,UK_short_obs,10,320,0.0125,LPM,45,0.459375,0.24912813479623824,0.0355624819312953,0.04350410491550484,0.4136706373817558
English-UK,Jason,UK_short_obs,10,320,0.0125,Logit,45,0.459375,0.24912813479623824,0.2969576993533706,0.3062713571366812,0.33225081121554556
English-UK,Jason,UK_short_obs,10,320,0.0125,Continuous,45,0.09318452380952381,0.019916155751746885,0.0003718999651481092,0.017997330305284876,0.9835135479119005
English-UK,Jason,UK_short_obs,15,320,0.0375,LPM,45,0.56875,0.24604231974921634,-0.019660107589725584,0.06015688459534457,0.7438086264011166
English-UK,Jason,UK_short_obs,15,320,0.0375,Logit,45,0.56875,0.24604231974921634,0.0034302773434060204,0.3589630330830649,0.9923754720571439
English-UK,Jason,UK_short_obs,15,320,0.0375,Continuous,45,0.09362887112887112,0.016218383900613895,-0.00043514870366644087,0.015906144725823055,0.9781747786930894
English-UK,Jason,UK_short_obs,20,320,0.059375,LPM,45,0.621875,0.23588362068965513,-0.06274338441790572,0.06042903571507178,0.2991310507664171
English-UK,Jason,UK_short_obs,20,320,0.059375,Logit,45,0.621875,0.23588362068965513,-0.4575295495357107,0.38304476051133096,0.23230021698985748
English-UK,Jason,UK_short_obs,20,320,0.059375,Continuous,45,0.093369139769222,0.014460204032989223,0.0022264796053193814,0.014143320327260105,0.8749117282492016
English-UK,Jonathan,UK_short_obs,3,240,0.0,LPM,39,0.425,0.2453974895397489,-0.06306564059744056,0.1251041655420402,0.6141875641688643
English-UK,Jonathan,UK_short_obs,3,240,0.0,Logit,39,0.425,0.2453974895397489,-0.34456534683717793,0.4356457640415303,0.42898478366647164
English-UK,Jonathan,UK_short_obs,3,240,0.0,Continuous,39,0.19444444444444445,0.06710057337672401,-0.03486073854502034,0.056918485800005456,0.540228310186992
English-UK,Jonathan,UK_short_obs,5,240,0.0,LPM,39,0.55,0.24853556485355655,0.08568057661278403,0.05913474466622206,0.1473643536691933
English-UK,Jonathan,UK_short_obs,5,240,0.0,Logit,39,0.55,0.24853556485355655,0.25659871002242673,0.4608312387974023,0.5776524051692027
English-UK,Jonathan,UK_short_obs,5,240,0.0,Continuous,39,0.20083333333333334,0.049036959553695955,-0.006090573224732641,0.02999654457057171,0.8391018184049728
English-UK,Jonathan,UK_short_obs,7,240,0.0,LPM,39,0.6083333333333333,0.23926080892608098,0.13026450064602121,0.06095105638434672,0.032581857510481975
English-UK,Jonathan,UK_short_obs,7,240,0.0,Logit,39,0.6083333333333333,0.23926080892608098,0.576480215786382,0.49205901670352875,0.24137085396930447
English-UK,Jonathan,UK_short_obs,7,240,0.0,Continuous,39,0.21071428571428572,0.051050294594825366,-0.01463405782428221,0.04565586540967177,0.7485668697762816
English-UK,Jonathan,UK_short_obs,10,240,0.0,LPM,39,0.6583333333333333,0.2258716875871687,0.1476740235685039,0.06878085110254598,0.031791503497701046
English-UK,Jonathan,UK_short_obs,10,240,0.0,Logit,39,0.6583333333333333,0.2258716875871687,0.7739674976598186,0.5457770300376075,0.15616098755036492
English-UK,Jonathan,UK_short_obs,10,240,0.0,Continuous,39,0.20041666666666663,0.04548099721059972,-0.019020769266708575,0.04328762853623462,0.6603686255498409
English-UK,Jonathan,UK_short_obs,15,240,0.0,LPM,39,0.7041666666666667,0.20918758716875865,0.08211737963541801,0.056419663631180214,0.14553795491249238
English-UK,Jonathan,UK_short_obs,15,240,0.0,Logit,39,0.7041666666666667,0.20918758716875865,0.4595346599642142,0.5861341549357344,0.4330346218684378
English-UK,Jonathan,UK_short_obs,15,240,0.0,Continuous,39,0.1925,0.041208042770804275,-0.01627512362046634,0.03905788224248829,0.6769033966207334
English-UK,Jonathan,UK_short_obs,20,240,0.0,LPM,39,0.7458333333333333,0.19035913528591358,0.10554773369070604,0.06238207294365369,0.09065432944253188
English-UK,Jonathan,UK_short_obs,20,240,0.0,Logit,39,0.7458333333333333,0.19035913528591358,0.9616890263401844,0.7031808795990254,0.17142891870095578
English-UK,Jonathan,UK_short_obs,20,240,0.0,Continuous,39,0.18458333333333332,0.03808769177126917,-0.01614556523191591,0.04459979829281237,0.7173446874603163
English-UK,Laura,UK_short_obs,3,588,0.0,LPM,53,0.34523809523809523,0.2264338444065872,0.13084764489368095,0.07337706458004281,0.07455006385253624
English-UK,Laura,UK_short_obs,3,588,0.0,Logit,53,0.34523809523809523,0.2264338444065872,0.6848884051207326,0.2626777810519317,0.009125061236825518
English-UK,Laura,UK_short_obs,3,588,0.0,Continuous,53,0.15419501133786848,0.056440823537440704,0.058973470363098635,0.03267949622203985,0.07113705139634639
English-UK,Laura,UK_short_obs,5,588,0.0,LPM,53,0.4370748299319728,0.24645957190371892,0.1417570009488882,0.06756063704217771,0.03588581878419723
English-UK,Laura,UK_short_obs,5,588,0.0,Logit,53,0.4370748299319728,0.24645957190371892,0.6723109781220394,0.25492368841784846,0.008356817843874174
English-UK,Laura,UK_short_obs,5,588,0.0,Continuous,53,0.14387755102040814,0.039843201335048505,0.03670517808386575,0.03758830341544212,0.3288141150930708
English-UK,Laura,UK_short_obs,7,588,0.0,LPM,53,0.5034013605442177,0.2504143054155223,0.12418079706433316,0.058824982156232115,0.0347704712217386
English-UK,Laura,UK_short_obs,7,588,0.0,Logit,53,0.5034013605442177,0.2504143054155223,0.5345108321044612,0.2593429508216886,0.03930119696383822
English-UK,Laura,UK_short_obs,7,588,0.0,Continuous,53,0.14528668610301262,0.033370299759162426,0.017027284738661108,0.03377900403748094,0.6142059015781003
English-UK,Laura,UK_short_obs,10,588,0.0,LPM,53,0.5714285714285714,0.2453151618398637,0.13127955204957925,0.05036342040186635,0.009143413298094514
English-UK,Laura,UK_short_obs,10,588,0.0,Logit,53,0.5714285714285714,0.2453151618398637,0.4984458586379146,0.2712408647609764,0.06611395061427848
English-UK,Laura,UK_short_obs,10,588,0.0,Continuous,53,0.141156462585034,0.026889290639594852,0.004997774119951642,0.03213203706838445,0.8763966752843453
English-UK,Laura,UK_short_obs,15,588,0.0,LPM,53,0.6258503401360545,0.234560604480293,0.16528220502583285,0.03199536476017664,2.393906921760439e-07
English-UK,Laura,UK_short_obs,15,588,0.0,Logit,53,0.6258503401360545,0.234560604480293,0.805144996239307,0.2910444459130446,0.005667917962094924
English-UK,Laura,UK_short_obs,15,588,0.0,Continuous,53,0.13707482993197279,0.022707915647803698,-0.0010027270499016888,0.033920643473315075,0.9764171948721039
English-UK,Laura,UK_short_obs,20,588,0.0,LPM,53,0.6598639455782312,0.22482587583585395,0.16000864291095057,0.038002107129812904,2.5478324534375636e-05
English-UK,Laura,UK_short_obs,20,588,0.0,Logit,53,0.6598639455782312,0.22482587583585395,0.9567486607879453,0.3124556610739978,0.0021984129375927667
English-UK,Laura,UK_short_obs,20,588,0.0,Continuous,53,0.1320578231292517,0.020874293073277008,-0.00879171152156101,0.0335833442402834,0.7934850059349083
English-UK,Neville,UK_short_obs,3,1330,0.0,LPM,63,0.21203007518796993,0.16719903596462946,-0.015510542177310183,0.021191481098537072,0.46421528591255445
English-UK,Neville,UK_short_obs,3,1330,0.0,Logit,63,0.21203007518796993,0.16719903596462946,-0.21218173015693664,0.20276257679475884,0.2953514254012122
English-UK,Neville,UK_short_obs,3,1330,0.0,Continuous,63,0.0924812030075188,0.03951369519861856,-0.003138092682783979,0.007742181064707287,0.6852392832972048
English-UK,Neville,UK_short_obs,5,1330,0.0,LPM,63,0.26090225563909775,0.1929773644042386,-0.030436007097802704,0.028840114310346176,0.2912717418942118
English-UK,Neville,UK_short_obs,5,1330,0.0,Logit,63,0.26090225563909775,0.1929773644042386,-0.29074981673660133,0.18666473423416877,0.11932704820043323
English-UK,Neville,UK_short_obs,5,1330,0.0,Continuous,63,0.08210526315789475,0.026602035562948,-0.0034203699117245443,0.00791198316296125,0.6655215878181271
English-UK,Neville,UK_short_obs,7,1330,0.0,LPM,63,0.3015037593984962,0.21075770690835438,-0.04099101493063331,0.028161566103385785,0.145512664130407
English-UK,Neville,UK_short_obs,7,1330,0.0,Logit,63,0.3015037593984962,0.21075770690835438,-0.3210459151497682,0.1768240765946366,0.06942817546820759
English-UK,Neville,UK_short_obs,7,1330,0.0,Continuous,63,0.07583243823845327,0.019797547491985132,0.00040407937391525803,0.006196422087102392,0.9480054257001016
English-UK,Neville,UK_short_obs,10,1330,0.0,LPM,63,0.3398496240601504,0.22452066961987363,-0.034133251104506115,0.058603587454080994,0.5602683039756924
English-UK,Neville,UK_short_obs,10,1330,0.0,Logit,63,0.3398496240601504,0.22452066961987363,-0.2634727264338542,0.17114885682051637,0.12369786978049993
English-UK,Neville,UK_short_obs,10,1330,0.0,Continuous,63,0.06819548872180452,0.0149621287982937,-0.000618273085512721,0.0055326177920573625,0.9110211965942868
English-UK,Neville,UK_short_obs,15,1330,0.0015037593984962407,LPM,63,0.4052631578947368,0.24120628885984713,-0.043564479415991855,0.07353011115581062,0.5535350440103273
English-UK,Neville,UK_short_obs,15,1330,0.0015037593984962407,Logit,63,0.4052631578947368,0.24120628885984713,-0.28522064686656934,0.16569195670077932,0.08517989212768824
English-UK,Neville,UK_short_obs,15,1330,0.0015037593984962407,Continuous,63,0.06456140350877193,0.01237412819734312,-0.0005084640271481658,0.005233786884352496,0.9226070268342427
English-UK,Neville,UK_short_obs,20,1330,0.002255639097744361,LPM,63,0.44511278195488724,0.2471732378349938,-0.04044734514542721,0.07017548040391436,0.5643621948534712
English-UK,Neville,UK_short_obs,20,1330,0.002255639097744361,Logit,63,0.44511278195488724,0.2471732378349938,-0.2721510389376193,0.16603725975865105,0.10119322958759427
English-UK,Neville,UK_short_obs,20,1330,0.002255639097744361,Continuous,63,0.06011941618752764,0.010185389328805623,-0.0006110811560306635,0.004595851759362627,0.8942221401173842
English-UK,Nicole,UK_long_long,3,1564,0.0019181585677749361,LPM,71,0.28964194373401536,0.2058811257124063,0.04918521355667971,0.02269727246555864,0.030234101198554634
English-UK,Nicole,UK_long_long,3,1564,0.0019181585677749361,Logit,71,0.28964194373401536,0.2058811257124063,0.29364135964309007,0.14198252403866196,0.03862578614210246
English-UK,Nicole,UK_long_long,3,1564,0.0019181585677749361,Continuous,71,0.12766410912190962,0.05055005302537346,0.028978181146120607,0.01362770204254256,0.03346852998496554
English-UK,Nicole,UK_long_long,5,1564,0.005754475703324808,LPM,71,0.36445012787723785,0.23177442553421265,0.08551253472250323,0.021134158167627617,5.20609796303451e-05
English-UK,Nicole,UK_long_long,5,1564,0.005754475703324808,Logit,71,0.36445012787723785,0.23177442553421265,0.4328334488271209,0.1378647713734902,0.0016920709275177704
English-UK,Nicole,UK_long_long,5,1564,0.005754475703324808,Continuous,71,0.1131393861892583,0.032292057334491836,0.035418391964838,0.010418027548124988,0.0006745452683266846
English-UK,Nicole,UK_long_long,7,1564,0.0076726342710997444,LPM,71,0.42455242966751916,0.24446397101776535,0.09787061328004547,0.03322803864600953,0.0032251391283377464
English-UK,Nicole,UK_long_long,7,1564,0.0076726342710997444,Logit,71,0.42455242966751916,0.24446397101776535,0.45711088121012516,0.13626283648793877,0.000794722940418655
English-UK,Nicole,UK_long_long,7,1564,0.0076726342710997444,Continuous,71,0.10588691998538545,0.024020031749567794,0.031277447088469836,0.012469804299821708,0.01213291259614198
English-UK,Nicole,UK_long_long,10,1564,0.008951406649616368,LPM,71,0.49168797953964194,0.2500908149289926,0.08499528576272589,0.021122235512723284,5.722470670853366e-05
English-UK,Nicole,UK_long_long,10,1564,0.008951406649616368,Logit,71,0.49168797953964194,0.2500908149289926,0.35610969620704724,0.135780834192724,0.008724113626700414
English-UK,Nicole,UK_long_long,10,1564,0.008951406649616368,Continuous,71,0.10427018633540372,0.01903443974926939,0.02392978725279556,0.012394110692665142,0.053515393568285
English-UK,Nicole,UK_long_long,15,1564,0.010869565217391304,LPM,71,0.5658567774936062,0.24582005880880267,0.1023345873709858,0.022811329699911145,7.252854496641229e-06
English-UK,Nicole,UK_long_long,15,1564,0.010869565217391304,Logit,71,0.5658567774936062,0.24582005880880267,0.4652864345676319,0.14069064708545512,0.0009424715374956214
English-UK,Nicole,UK_long_long,15,1564,0.010869565217391304,Continuous,71,0.10122244549993911,0.015458740161989672,0.027092027086130115,0.010740580689169386,0.011655750603972701
English-UK,Nicole,UK_long_long,20,1564,0.014705882352941176,LPM,71,0.6067774936061381,0.23875122109262634,0.0963768441872297,0.026834526248802726,0.00032874993560607464
English-UK,Nicole,UK_long_long,20,1564,0.014705882352941176,Logit,71,0.6067774936061381,0.23875122109262634,0.4904760643275558,0.14460709592019777,0.0006943910538935928
English-UK,Nicole,UK_long_long,20,1564,0.014705882352941176,Continuous,71,0.1003947955993992,0.014189118334144088,0.025318071476308626,0.01002866933916296,0.011584013852596674
English-UK,Penny,UK_short_obs,3,357,0.0,LPM,40,0.5182072829131653,0.2503698108456866,-0.013044913414275994,0.06270372494068763,0.8351973555654051
English-UK,Penny,UK_short_obs,3,357,0.0,Logit,40,0.5182072829131653,0.2503698108456866,-0.11761452892941184,0.2668056698923174,0.6593399117182058
English-UK,Penny,UK_short_obs,3,357,0.0,Continuous,40,0.2941176470588235,0.11269001982815598,-0.024050991885305434,0.0510652087901718,0.6376508240259086
English-UK,Penny,UK_short_obs,5,357,0.0,LPM,40,0.6106442577030813,0.2384257073615963,0.0416182640294154,0.06128056679971612,0.49704730005315423
English-UK,Penny,UK_short_obs,5,357,0.0,Logit,40,0.6106442577030813,0.2384257073615963,0.14939893069801147,0.2906524004185633,0.6072433385648215
English-UK,Penny,UK_short_obs,5,357,0.0,Continuous,40,0.2694677871148459,0.08841909797626916,-0.002612578315107139,0.05141890918002442,0.9594771774147818
English-UK,Penny,UK_short_obs,7,357,0.0,LPM,40,0.6498599439775911,0.22818116010449122,7.327750147870238e-05,0.07624894069038943,0.9992332093068458
English-UK,Penny,UK_short_obs,7,357,0.0,Logit,40,0.6498599439775911,0.22818116010449122,-0.0388918374362937,0.3057712168911647,0.8987879586506399
English-UK,Penny,UK_short_obs,7,357,0.0,Continuous,40,0.2605042016806723,0.08139660358525433,-0.0009676453403937302,0.05127495048533785,0.9849434578679882
English-UK,Penny,UK_short_obs,10,357,0.0,LPM,40,0.6722689075630253,0.2209423095080729,-0.0009329106478605798,0.08143177370225725,0.9908593576375302
English-UK,Penny,UK_short_obs,10,357,0.0,Logit,40,0.6722689075630253,0.2209423095080729,-0.025515419719056364,0.3181264535935137,0.9360739947776798
English-UK,Penny,UK_short_obs,10,357,0.0,Continuous,40,0.24901960784313726,0.07306785635602556,0.004154171826353803,0.041900956534395295,0.9210250098703697
English-UK,Penny,UK_short_obs,15,357,0.008403361344537815,LPM,40,0.7282913165266106,0.19843892613225061,-0.003930884557591496,0.07607498009468144,0.9587906956350389
English-UK,Penny,UK_short_obs,15,357,0.008403361344537815,Logit,40,0.7282913165266106,0.19843892613225061,0.41244874338450055,0.5279290300374774,0.4346508058053574
English-UK,Penny,UK_short_obs,15,357,0.008403361344537815,Continuous,40,0.2332399626517274,0.05649499749962406,0.013771913230644112,0.023573540271410346,0.5590785987076478
English-UK,Penny,UK_short_obs,20,357,0.008403361344537815,LPM,40,0.7507002801120448,0.1876750700280112,-0.018497190496783167,0.08004230521269884,0.8172428049253508
English-UK,Penny,UK_short_obs,20,357,0.008403361344537815,Logit,40,0.7507002801120448,0.1876750700280112,0.5558130449168395,0.6567932422229796,0.39741179661590564
English-UK,Penny,UK_short_obs,20,357,0.008403361344537815,Continuous,40,0.2260504201680672,0.048069469360778015,0.02467737092409189,0.01747181711009787,0.15782924474661364
English-UK,Samantha,UK_short_obs,3,1386,0.0,LPM,65,0.3297258297258297,0.2211662785670006,-0.036336067448278046,0.028260421706052436,0.19852748097116812
English-UK,Samantha,UK_short_obs,3,1386,0.0,Logit,65,0.3297258297258297,0.2211662785670006,-0.1563160433629715,0.14335167050792105,0.27552045169372297
English-UK,Samantha,UK_short_obs,3,1386,0.0,Continuous,65,0.16185666185666184,0.06949148814371438,-0.026468082685932287,0.014214451671553828,0.06259541862038277
English-UK,Samantha,UK_short_obs,5,1386,0.0,LPM,65,0.4148629148629149,0.242926948703122,-0.027687279355995242,0.0597968962307105,0.643348587436859
English-UK,Samantha,UK_short_obs,5,1386,0.0,Logit,65,0.4148629148629149,0.242926948703122,-0.20344471707572037,0.1456363317597594,0.16243264765401766
English-UK,Samantha,UK_short_obs,5,1386,0.0,Continuous,65,0.15281385281385282,0.05273214871770829,-0.019819810788879517,0.01100755994012254,0.0717717045535278
English-UK,Samantha,UK_short_obs,7,1386,0.0,LPM,65,0.4675324675324675,0.24912560363823905,-0.01594438907644638,0.0672591025917016,0.8126108636546009
English-UK,Samantha,UK_short_obs,7,1386,0.0,Logit,65,0.4675324675324675,0.24912560363823905,-0.14071385181595297,0.15387232291864178,0.36046232721247196
English-UK,Samantha,UK_short_obs,7,1386,0.0,Continuous,65,0.14801071943929084,0.04747949971555658,-0.011148338385908639,0.012341114069242163,0.3663404689839649
English-UK,Samantha,UK_short_obs,10,1386,0.0,LPM,65,0.5202020202020202,0.2497720891222696,0.00969660291647724,0.0651326541128407,0.8816525224492167
English-UK,Samantha,UK_short_obs,10,1386,0.0,Logit,65,0.5202020202020202,0.2497720891222696,0.06331755510088265,0.1614456950271915,0.6949170636654227
English-UK,Samantha,UK_short_obs,10,1386,0.0,Continuous,65,0.14343434343434341,0.04221317871859388,-0.005373772942622479,0.015172904432664227,0.723212206947287
English-UK,Samantha,UK_short_obs,15,1386,0.0007215007215007215,LPM,65,0.5844155844155844,0.24304936940315996,-0.021937672818415938,0.06736975799150195,0.7447036542201598
English-UK,Samantha,UK_short_obs,15,1386,0.0007215007215007215,Logit,65,0.5844155844155844,0.24304936940315996,-0.1580248288103509,0.18309217446332318,0.3880885743115654
English-UK,Samantha,UK_short_obs,15,1386,0.0007215007215007215,Continuous,65,0.14021164021164023,0.037488154133160145,-0.004413159270209108,0.014634119820154818,0.7629826021864273
English-UK,Samantha,UK_short_obs,20,1386,0.001443001443001443,LPM,65,0.6320346320346321,0.23273477425101974,-0.027835024229396696,0.06796602874703475,0.6821410779273036
English-UK,Samantha,UK_short_obs,20,1386,0.001443001443001443,Logit,65,0.6320346320346321,0.23273477425101974,-0.19046846639660628,0.20217208318123683,0.3461360084371288
English-UK,Samantha,UK_short_obs,20,1386,0.001443001443001443,Continuous,65,0.13784271284271285,0.035940541307869826,-0.004334049279136994,0.015524548483597645,0.780111346080655
English-UK,Sean,UK_short_obs,3,4918,0.0,LPM,94,0.32574217161447744,0.21967887758259244,0.005951814926169174,0.02744329980036131,0.8283043615173474
English-UK,Sean,UK_short_obs,3,4918,0.0,Logit,94,0.32574217161447744,0.21967887758259244,0.007645704069388488,0.08140410630832697,0.9251704579775032
English-UK,Sean,UK_short_obs,3,4918,0.0,Continuous,94,0.15195879083638333,0.06177943128905353,0.0057746284665866465,0.01437823350542558,0.6879615417655047
English-UK,Sean,UK_short_obs,5,4918,0.00040666937779585197,LPM,94,0.4211061407076047,0.24382533711501947,0.050866840193034356,0.03807969604040612,0.18161480562623666
English-UK,Sean,UK_short_obs,5,4918,0.00040666937779585197,Logit,94,0.4211061407076047,0.24382533711501947,0.16880061452961928,0.0782502340482933,0.030990871137541346
English-UK,Sean,UK_short_obs,5,4918,0.00040666937779585197,Continuous,94,0.14985766571777145,0.04640847181646491,0.013424809488690605,0.012457195250346272,0.28117876172760803
English-UK,Sean,UK_short_obs,7,4918,0.00040666937779585197,LPM,94,0.47864985766571777,0.24959492272826933,0.03159838813033083,0.04386182285183546,0.4712741057467723
English-UK,Sean,UK_short_obs,7,4918,0.00040666937779585197,Logit,94,0.47864985766571777,0.24959492272826933,0.0513003191739125,0.07724734226350834,0.5066233344091274
English-UK,Sean,UK_short_obs,7,4918,0.00040666937779585197,Continuous,94,0.14689478882240165,0.03995838508090641,0.00980983768038114,0.013332715839903423,0.4618695241397528
English-UK,Sean,UK_short_obs,10,4918,0.0008133387555917039,LPM,94,0.5394469296461977,0.24849446728668656,0.01570878593721871,0.05860137353273726,0.7886517982884086
English-UK,Sean,UK_short_obs,10,4918,0.0008133387555917039,Logit,94,0.5394469296461977,0.24849446728668656,0.002472137508423409,0.07952249462807467,0.9751999393568593
English-UK,Sean,UK_short_obs,10,4918,0.0008133387555917039,Continuous,94,0.14292395282635217,0.03465717085904263,0.008997912514925802,0.013711816017914567,0.5116851811672212
English-UK,Sean,UK_short_obs,15,4918,0.0026433509556730377,LPM,94,0.6051240341602278,0.23899753393108852,-0.001043279227182843,0.060534857013275274,0.9862496547761415
English-UK,Sean,UK_short_obs,15,4918,0.0026433509556730377,Logit,94,0.6051240341602278,0.23899753393108852,0.04307108908266803,0.08779581951577557,0.6237217948293172
